"","par","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat"
"47","sigma[39]",0.0494708397407653,8.35121261294802e-05,0.00667760355592234,0.0372851359532472,0.0449923273673892,0.049045812127575,0.0533125802186811,0.0640976934968124,6393.55171729841,0.999974872783963
"48","sigma[40]",0.0449314509244302,7.98910936920737e-05,0.00548868553884122,0.0347668465526544,0.0411743006795871,0.0447446430375548,0.048429821939922,0.056277631692669,4719.97790959548,1.00022775267399
"49","sigma[41]",0.0492997114761538,7.24099229948931e-05,0.00612658451539401,0.0383057068182847,0.0453081660879099,0.0489066201372659,0.0528404842079851,0.0629911869021238,7158.80753586392,0.999535770214469
"50","sigma[42]",0.046553448511491,0.000107645005129213,0.00824900037558488,0.0313795256153237,0.0413436336976583,0.0462750146370959,0.0509974739421344,0.0650319147767682,5872.38987477443,0.999452873643254
"51","sigma[43]",0.0402313644986642,0.000136271034505937,0.00667540337649784,0.027287045737654,0.0355635332263659,0.0403643515254748,0.0448888306904759,0.0529162605511939,2399.65010976918,1.00154650901744
"52","sigma[44]",0.0402460575569768,0.000116628217181205,0.00562733617330049,0.029645035268821,0.0362696369806443,0.0401493732318046,0.0442335343346966,0.0510701546705006,2328.08293249864,0.999762298211516
"53","sigma[45]",0.0472185135744152,8.80201741476774e-05,0.00728626874588367,0.0335313794203833,0.0425173817881891,0.0470042378440864,0.0512948034222521,0.0631654549277035,6852.45077402362,0.999274554781154
"54","sigma[46]",0.058597128180164,0.000194137437255356,0.0098656975707002,0.0434763042152658,0.0515298631679931,0.0572793606601516,0.0642627948624306,0.0810342828539648,2582.48026687465,1.00098628846938
"55","sigma[47]",0.0531817952781833,0.000102382923232789,0.00704715515876513,0.0414544082248335,0.0483927727669112,0.0523422587455436,0.0573062288896363,0.0690268143155739,4737.75519420812,1.00029558863757
"56","sigma[48]",0.0471704388147419,9.15801163410166e-05,0.0074022653462563,0.0335944786820089,0.0423368426659887,0.0467539348614375,0.0514312297503264,0.063000270045748,6533.21448443031,0.999720108468889
"57","sigma[49]",0.0480898328534829,0.000112987153106919,0.00892456308866964,0.032146485604715,0.0425217459051359,0.0472965702700083,0.0529411676521003,0.0686313213742779,6239.01163966146,0.99969533442093
"58","nu[1]",85.6736606336504,14.1372809854176,889.87692842954,7.00153922128809,17.7835942778724,32.1301044351749,61.4963954590038,296.351601709743,3962.12446657627,0.999692763567574
"59","nu[2]",419.787923079556,361.125901125163,22864.225493967,4.01062395178492,14.5262294921952,27.8956832696263,55.0720889292411,261.463313467428,4008.62759796525,1.00000115801556
"60","nu[3]",59.0301934040231,4.1635193254043,232.334486702938,4.11395797562355,14.7675061143233,27.6523444854384,53.7796495757875,249.478761449723,3113.91095247973,1.00022271904501
"61","nu[4]",60.2507211490274,3.54515931210968,215.44301850271,4.71709286105936,15.2114456058252,28.3558238996605,54.5669308797692,279.301168351623,3693.11930748548,1.00078517313334
"62","nu[5]",232.534277213544,166.68924672896,10553.6111510556,4.99631319232114,15.6531676431307,29.2735185377503,56.4057100573763,289.856915505569,4008.54726725601,1.00001420419894
"63","nu[6]",65.9487512976473,3.88552037085941,207.134974766898,6.28291586728046,17.4295471295169,31.6749683002402,58.6503353263017,297.362018176496,2841.89803094991,1.00074889986353
"64","nu[7]",67.6610557465371,4.97787301086874,318.002764649222,6.02226338688472,16.7087980217027,29.7559302732052,58.4237675661697,259.137517402915,4081.07113535164,0.999838492832536
"65","nu[8]",69.8253156988311,5.47053065732029,334.94749987288,5.35050915650417,16.5810860907412,29.9632786737032,59.0426226473268,305.219118401722,3748.81982995899,0.999620995533932
"66","nu[9]",87.4571973842331,21.2487089800716,1346.54014743427,5.93189217030214,16.547442640101,30.1666751417905,58.5460612794003,276.073986814924,4015.81332151732,1.0000051161734
"67","nu[10]",65.4451539575438,3.47449483772314,211.959757602818,6.86385393226031,17.5084569337249,31.491759781979,60.1219214854505,276.28898558786,3721.54681762156,1.00053201125226
"68","nu[11]",68.7362786953594,5.30938335352844,314.625581359008,5.08710881469324,16.5227851209436,30.0676266707764,57.8686630662507,282.700134714084,3511.55839115999,1.00083806898656
